file,truth,mp,brightness,contrast,sharpness,n_box,box_h_med,box_h_max,conf_med,conf_max,n_digit_box,date_box_h,date_box_conf,ok,kind
3346.jpeg,2026-09-10,12.192768,101.11736328125,59.01511466067229,348.84460549408595,6.0,21.242120601483293,47.853944456021594,0.9212512969970703,0.9999232888221741,1.0,25.019992006393608,0.9154535531997681,True,정답
001865.jpg,2021-09-17,1.467551,129.06725926409186,57.405761426938966,121.50010598592706,1.0,21.02379604162864,21.02379604162864,0.9907516241073608,0.9907516241073608,1.0,21.02379604162864,0.9907516241073608,True,정답
002997.jpg,2022-10-15,0.4096,144.10734375,63.25799936117731,512.1222740268647,23.0,12.0,21.095023109728988,0.8307317495346069,0.9990546703338623,2.0,,,True,정답
001342.jpg,2021-09-10,1.277595,117.34385091145833,64.9091961316896,883.4730772670745,51.0,13.0,26.0,0.8941328525543213,0.9996806383132935,8.0,,,True,정답
001572.jpg,2021-06-11,0.4096,110.58146240234375,64.705654152529,231.88212262200716,10.0,20.718475925876554,155.7080601638849,0.9277546405792236,0.9998127818107605,2.0,21.37755832643195,0.9902372360229492,True,정답
000927.jpg,2021-08-23,0.762048,134.15408528645833,56.05693062071025,1191.1687683135563,20.0,14.0,24.0,0.8423831462860107,0.9999212026596069,3.0,,,False,미검출-못읽음
002996.jpg,2022-10-15,1.170313,126.06550130208333,58.37381406001118,1990.8149205295144,34.0,13.576473218982953,21.02379604162864,0.8457129001617432,0.9998576641082764,6.0,20.0,0.9874321818351746,True,정답
001333.jpg,2021-12-NONE,0.4096,93.20961181640625,61.26107565594275,384.2280941512047,6.0,14.516648189186455,21.02379604162864,0.9744851589202881,0.9988188147544861,3.0,,,False,월/일 오독
003226.jpg,2022-01-29,2.943766,120.42925455729167,63.9216273901669,1266.0449823459942,13.0,22.02271554554524,30.0,0.983220636844635,0.9999716281890869,2.0,24.0,0.9998382329940796,True,정답
002133.jpg,2021-04-10,0.4096,95.182138671875,67.1316725131324,93.27974208330512,5.0,32.57299494980466,34.92849839314596,0.7225216031074524,0.9070281386375427,1.0,,,False,월/일 오독
000055.jpg,2026-08-04,24.470208,119.90370768229167,82.47881496022282,3903.1096685688335,18.0,12.103559819694368,56.293871780150276,0.7572447061538696,0.9996494054794312,4.0,17.0,0.9994803071022034,True,정답
001208.jpg,2020-08-18,0.4096,45.26152587890625,44.84219869067395,363.5054134771765,76.0,17.058621384311845,27.018512172212592,0.7472501695156097,0.9998626708984375,9.0,,,True,정답
000022.jpg,2025-10-14,12.192768,127.90336588541666,56.931303956445895,2684.0949746171636,17.0,24.73863375370596,63.0,0.9900095462799072,1.0,2.0,24.73863375370596,0.999318540096283,True,정답
002575.jpg,2021-12-16,0.4096,136.00286865234375,61.396881593510535,936.4259777444599,90.0,14.0,41.0,0.9159145653247833,0.9999932050704956,3.0,21.02379604162864,0.9654051065444946,True,정답
000819.jpg,2026-05-18,,,,,,,,,,,,,False,미검출-못읽음
001545.jpg,2021-08-02,0.4096,67.53320068359375,55.40640859625286,507.35766070508356,7.0,19.0,44.9221548904324,0.705352246761322,0.9976009726524353,2.0,19.0,0.9633874893188477,True,정답
000987.jpg,2021-12-28,1.298892,127.00989583333333,59.85538001429626,656.6487002135807,10.0,11.045361017187261,28.0,0.8407169282436371,0.9988148808479309,2.0,,,True,정답
000973.jpg,2022-02-12,1.333,111.12533528645834,57.77120809214,330.9501137363009,4.0,13.594307642792053,25.0,0.6894697546958923,0.9166017770767212,0.0,,,False,미검출-못읽음
002477.jpg,2023-03-15,1.5552,126.55035481770834,59.78346112017033,230.7283584987958,7.0,10.0,12.041594578792296,0.7965843677520752,0.9950655102729797,2.0,,,True,정답
002771.jpg,2021-10-11,0.4096,66.88656494140625,49.71880348605684,240.9059713254868,70.0,12.68465843842649,36.22154055254967,0.7860783338546753,0.9996749758720398,1.0,,,False,미검출-못읽음
002953.jpg,2020-05-28,1.082101,133.74153971354167,47.08367618946824,953.7610640250202,13.0,14.0,40.0,0.6910911202430725,0.9993452429771423,2.0,,,True,정답
000177.jpg,2026-08-18,12.192768,130.670712890625,66.0424455947068,169.39762117969724,16.0,20.0,46.010868281309364,0.9927370846271515,0.9999886751174927,2.0,,,True,정답
000315.jpg,2026-07-19,12.192768,129.66035807291667,49.01213625350563,506.5120291183366,1.0,44.10215414239989,44.10215414239989,0.7257354259490967,0.7257354259490967,1.0,44.10215414239989,0.7257354259490967,True,정답
001242.jpg,2022-06-13,0.4096,148.88610107421874,61.51982120866757,260.41217699506285,8.0,18.513148795220225,27.018512172212592,0.8678019046783447,0.9999749064445496,1.0,,,True,정답
003218.jpg,2021-03-16,1.492838,139.60021529227558,45.07415360005757,1586.706363710086,48.0,11.0,29.068883707497267,0.8991006314754486,0.999687910079956,10.0,,,True,정답
000767.jpg,2026-02-12,,,,,,,,,,,,,False,미검출-못읽음
002934.jpg,2022-02-02,0.592018,127.83666031003936,55.6937997081198,3967.874984833583,18.0,10.5,18.0,0.7575846910476685,0.9982089996337891,5.0,14.0,0.9982089996337891,False,완전히 다름
002196.jpg,2021-10-28,0.4096,109.7922900390625,55.25556273369623,178.17885021471386,12.0,33.18831926827863,52.61178575186362,0.954441249370575,0.9999637007713318,2.0,46.2709412050371,0.7869371771812439,False,연도만 오독
002478.jpg,2023-03-15,0.4096,106.95148193359375,62.20361809809239,100.15072979792953,5.0,12.0,28.0,0.8318322896957397,0.9991949200630188,2.0,17.0,0.9945275187492371,True,정답
000158.jpg,2028-07-20,12.192768,107.131650390625,69.680540353688,715.0388490870157,22.0,19.0,30.14962686336267,0.8428843021392822,0.999996542930603,1.0,,,True,정답
002843.jpg,2023-06-NONE,0.908325,111.77686912839249,60.533198691718646,685.4634373099043,1.0,13.038404810405298,13.038404810405298,0.5059174299240112,0.5059174299240112,0.0,,,False,미검출-못읽음
002585.jpg,2023-11-04,0.4096,150.7426513671875,58.664679503859595,232.96712606847282,41.0,14.0,80.05623023850174,0.76385498046875,0.999151885509491,2.0,21.0,0.8711807727813721,True,정답
000929.jpg,2022-03-13,0.4096,69.17503662109375,64.29808887351743,473.6105301937103,31.0,11.045361017187261,31.953090617340916,0.698261559009552,0.9633220434188843,3.0,,,True,정답
003009.jpg,2021-10-05,0.4096,107.2911767578125,64.32429758684522,794.6608740567922,6.0,18.69803902718557,22.02271554554524,0.8160797953605652,0.9895321726799011,2.0,21.213203435596427,0.9895321726799011,True,정답
003100.jpg,2022-11-21,0.621295,120.2530505952381,49.233271067626646,1149.3480620560829,57.0,14.0,22.090722034374522,0.9846903085708618,0.9999906420707703,5.0,18.0,0.9960496425628662,False,월/일 오독
000140.jpg,2026-07-14,12.192768,141.51248697916665,43.37258106322205,708.6718725646867,37.0,17.0,24.020824298928627,0.9945981502532959,0.9999873042106628,4.0,24.020824298928627,0.8438585996627808,True,정답
000360.jpg,2026-02-19,12.192768,128.75669270833333,52.50037277396772,1427.5547226958802,16.0,12.52268050859363,52.0,0.9978403151035309,0.9998844861984253,1.0,,,False,미검출-못읽음
000100.jpg,2026-02-11,12.192768,118.78046549479167,59.79306435394827,878.1179216925303,35.0,14.317821063276353,33.015148038438355,0.9501105546951294,0.9998100399971008,3.0,,,True,정답
001483.jpg,2021-02-06,0.762048,129.350478515625,58.01104392738041,338.7201590117985,18.0,14.796758078466972,28.284271247461902,0.7763415277004242,0.9992952346801758,4.0,,,False,완전히 다름
000979.jpg,2021-06-14,1.44838,117.38273094989562,51.34717600430494,1090.0033760974427,9.0,14.0,30.066592756745816,0.9109143018722534,0.9999536871910095,0.0,,,False,미검출-읽긴읽음
001600.jpg,2021-02-08,0.95147,133.6052734375,68.32708214524109,843.334013883368,15.0,19.0,76.10519036176179,0.988510012626648,0.9995393753051758,3.0,18.0,0.9850420355796814,True,정답
002950.jpg,2021-04-30,1.067735,137.027646484375,65.56798242783042,751.2054450927734,14.0,11.0,18.0,0.8599083423614502,0.9999032616615295,1.0,18.0,0.9999032616615295,True,정답
001819.jpg,2022-01-18,0.4096,181.178828125,64.07699514361235,396.9060620806158,6.0,13.517834423809099,28.635642126552707,0.5616805851459503,0.9998337030410767,2.0,28.284271247461902,0.9995525479316711,True,정답
003257.jpg,2022-04-01,0.4096,150.824931640625,68.55648742647953,813.9622016932427,20.0,14.774683637502086,47.80167361086848,0.8244378566741943,0.9996808171272278,1.0,,,True,정답
001470.jpg,2021-12-29,0.762048,133.832421875,49.343859149859654,1750.6794224391936,33.0,11.0,40.607881008493905,0.7790589332580566,0.9998559951782227,4.0,18.0,0.9959436655044556,True,정답
001241.jpg,2022-06-13,0.697695,126.53359864300626,55.89119803269505,628.1479477947623,9.0,15.0,23.021728866442675,0.9968774318695068,0.9999698400497437,1.0,,,True,정답
000400.jpg,2026-01-11,12.4848,133.109677734375,63.461759514406566,772.8930326736343,35.0,12.041594578792296,22.02271554554524,0.8690476417541504,0.9999504089355469,4.0,18.0,0.8999795913696289,False,연도만 오독
003201.jpg,2022-09-21,0.4096,70.13220947265626,63.09675805926111,494.78234781908395,37.0,14.317821063276353,39.6232255123179,0.8589406609535217,0.9998841285705566,5.0,,,True,정답
001744.jpg,2022-01-28,1.120268,140.34570067849688,59.08120084895766,434.87257598995996,10.0,18.0,22.0,0.9468609690666199,0.9999884366989136,2.0,,,False,완전히 다름
001121.jpg,2023-01-10,1.329669,138.71529622395835,64.00990769367361,2482.635517150021,66.0,15.0,24.020824298928627,0.9924937188625336,0.9999740123748779,6.0,,,True,정답
